InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536478,PROD_001,SET OF 6 SPACEBOY CD,1,2023-02-09 10:00:00,3.95,17578,Australia
536478,PROD_007,SET OF 3 REGENCY TEA TOWELS,3,2023-02-09 10:00:00,3.25,17578,Australia
536478,PROD_012,PAPK OF 12 VINTAGE TICKETS,1,2023-02-09 10:00:00,0.85,17578,UK
536478,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-02-09 10:00:00,0.85,17578,UK
536479,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-12-11 12:00:00,1.69,14949,UK
536479,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,7,2023-12-11 12:00:00,0.55,14949,UK
536479,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-12-11 12:00:00,1.65,14949,Germany
536480,PROD_011,ALARM CLOCK BAKELIKE GREEN,1,2023-03-23 11:00:00,3.75,16343,UK
536480,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,8,2023-03-23 11:00:00,0.55,16343,UK
536480,PROD_001,SET OF 6 SPACEBOY CD,8,2023-03-23 11:00:00,3.95,16343,Germany
536481,PROD_001,SET OF 6 SPACEBOY CD,4,2023-11-22 10:00:00,3.95,13352,France
536481,PROD_014,WOODEN PICTURE FRAME WHITE,2,2023-11-22 10:00:00,4.5,13352,USA
536481,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-11-22 10:00:00,1.65,13352,Germany
536481,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-11-22 10:00:00,1.85,13352,UK
536482,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-01-22 17:00:00,2.1,15097,France
536483,PROD_018,HEART OF WICKER SMALL,7,2023-01-07 08:00:00,1.25,17388,UK
536483,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-01-07 08:00:00,3.75,17388,USA
536484,PROD_010,ALARM CLOCK BAKELIKE RED,4,2023-04-09 16:00:00,3.75,18441,Germany
536485,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-03-25 13:00:00,3.75,18151,UK
536486,PROD_004,LUNCH BAG VINTAGE DOILY,6,2023-10-30 12:00:00,1.65,16461,UK
536486,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-10-30 12:00:00,12.75,16461,UK
536486,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-10-30 12:00:00,2.95,16461,France
536487,PROD_007,SET OF 3 REGENCY TEA TOWELS,2,2023-09-28 15:00:00,3.25,14154,Germany
536488,PROD_019,STRAWBERRY SHOPPING TROLLEY,1,2023-12-15 12:00:00,2.95,18875,France
536488,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-12-15 12:00:00,2.1,18875,UK
536488,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-12-15 12:00:00,4.5,18875,UK
536488,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,6,2023-12-15 12:00:00,2.1,18875,UK
536488,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-12-15 12:00:00,0.55,18875,UK
536489,PROD_017,SET OF 4 PANTRY JARS,6,2023-03-05 08:00:00,6.35,12928,UK
536490,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-08-05 08:00:00,3.75,17765,UK
536490,PROD_018,HEART OF WICKER SMALL,6,2023-08-05 08:00:00,1.25,17765,France
536490,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-08-05 08:00:00,5.95,17765,UK
536490,PROD_016,SET OF 4 KNICK KNACK TINS,8,2023-08-05 08:00:00,5.95,17765,UK
536490,PROD_011,ALARM CLOCK BAKELIKE GREEN,1,2023-08-05 08:00:00,3.75,17765,UK
536491,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-08-21 08:00:00,0.55,15193,Germany
536491,PROD_001,SET OF 6 SPACEBOY CD,7,2023-08-21 08:00:00,3.95,15193,France
536491,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,8,2023-08-21 08:00:00,1.69,15193,France
536491,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,3,2023-08-21 08:00:00,0.55,15193,Australia
536492,PROD_017,SET OF 4 PANTRY JARS,8,2023-09-19 16:00:00,6.35,14401,USA
536493,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-11-14 11:00:00,0.55,18324,UK
536493,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-11-14 11:00:00,3.75,18324,Germany
536494,PROD_017,SET OF 4 PANTRY JARS,6,2023-01-03 16:00:00,6.35,12754,UK
536495,PROD_003,JUMBO BAG RED RETROSPOT,8,2023-01-25 10:00:00,1.85,15940,Australia
536496,PROD_018,HEART OF WICKER SMALL,6,2023-07-02 10:00:00,1.25,14701,UK
536497,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-12-27 10:00:00,4.5,12656,Australia
536498,PROD_019,STRAWBERRY SHOPPING TROLLEY,4,2023-12-16 12:00:00,2.95,16233,UK
536498,PROD_004,LUNCH BAG VINTAGE DOILY,2,2023-12-16 12:00:00,1.65,16233,Australia
536498,PROD_003,JUMBO BAG RED RETROSPOT,9,2023-12-16 12:00:00,1.85,16233,UK
536499,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,3,2023-08-16 09:00:00,0.55,17976,UK
536499,PROD_009,SET OF 2 TEA TOWELS,3,2023-08-16 09:00:00,2.5,17976,France
536499,PROD_018,HEART OF WICKER SMALL,8,2023-08-16 09:00:00,1.25,17976,Germany
536500,PROD_009,SET OF 2 TEA TOWELS,2,2023-10-09 15:00:00,2.5,15259,UK
536500,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-10-09 15:00:00,3.75,15259,UK
536501,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-11-14 13:00:00,0.55,16993,France
536501,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-11-14 13:00:00,2.95,16993,USA
536501,PROD_001,SET OF 6 SPACEBOY CD,2,2023-11-14 13:00:00,3.95,16993,Australia
536501,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-11-14 13:00:00,0.55,16993,UK
536502,PROD_009,SET OF 2 TEA TOWELS,6,2023-06-13 14:00:00,2.5,17888,UK
536502,PROD_007,SET OF 3 REGENCY TEA TOWELS,9,2023-06-13 14:00:00,3.25,17888,UK
536503,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-06-20 08:00:00,3.75,18240,UK
536504,PROD_014,WOODEN PICTURE FRAME WHITE,4,2023-11-01 08:00:00,4.5,14557,UK
536504,PROD_014,WOODEN PICTURE FRAME WHITE,2,2023-11-01 08:00:00,4.5,14557,UK
536504,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-11-01 08:00:00,1.69,14557,USA
536505,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-01-01 14:00:00,1.65,15189,UK
536506,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-01-12 17:00:00,3.75,13574,France
536506,PROD_001,SET OF 6 SPACEBOY CD,9,2023-01-12 17:00:00,3.95,13574,UK
536507,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-06-27 14:00:00,0.55,18983,UK
536507,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-06-27 14:00:00,12.75,18983,UK
536507,PROD_017,SET OF 4 PANTRY JARS,5,2023-06-27 14:00:00,6.35,18983,UK
536508,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-06-06 13:00:00,3.75,14144,UK
536508,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-06-06 13:00:00,3.75,14144,Australia
536508,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-06 13:00:00,2.95,14144,UK
536508,PROD_012,PAPK OF 12 VINTAGE TICKETS,8,2023-06-06 13:00:00,0.85,14144,Germany
536509,PROD_015,SMALL POPCORN HOLDER,5,2023-10-16 08:00:00,1.25,18428,UK
536510,PROD_015,SMALL POPCORN HOLDER,9,2023-07-11 13:00:00,1.25,15636,UK
536510,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-07-11 13:00:00,0.85,15636,UK
536511,PROD_017,SET OF 4 PANTRY JARS,7,2023-04-12 11:00:00,6.35,16026,UK
536511,PROD_012,PAPK OF 12 VINTAGE TICKETS,1,2023-04-12 11:00:00,0.85,16026,UK
536511,PROD_008,ROSES REGENCY TEACUP AND SAUCER,6,2023-04-12 11:00:00,5.95,16026,France
536512,PROD_018,HEART OF WICKER SMALL,1,2023-05-23 08:00:00,1.25,15117,UK
536512,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-05-23 08:00:00,2.95,15117,UK
536513,PROD_001,SET OF 6 SPACEBOY CD,9,2023-09-24 10:00:00,3.95,18450,UK
536514,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-11-24 09:00:00,3.75,16210,UK
536514,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-11-24 09:00:00,3.75,16210,UK
536515,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-10-27 11:00:00,1.69,15367,UK
536515,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-10-27 11:00:00,2.1,15367,Australia
536515,PROD_017,SET OF 4 PANTRY JARS,5,2023-10-27 11:00:00,6.35,15367,Australia
536516,PROD_018,HEART OF WICKER SMALL,2,2023-07-22 10:00:00,1.25,18268,UK
536517,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-02-21 10:00:00,3.75,13308,USA
536517,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-02-21 10:00:00,3.75,13308,UK
536517,PROD_001,SET OF 6 SPACEBOY CD,7,2023-02-21 10:00:00,3.95,13308,France
536518,PROD_009,SET OF 2 TEA TOWELS,8,2023-06-08 14:00:00,2.5,17503,USA
536519,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-09-20 13:00:00,3.75,13820,France
536519,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-09-20 13:00:00,3.75,13820,Australia
536519,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-09-20 13:00:00,5.95,13820,Germany
536520,PROD_007,SET OF 3 REGENCY TEA TOWELS,1,2023-01-10 15:00:00,3.25,18247,UK
536520,PROD_015,SMALL POPCORN HOLDER,5,2023-01-10 15:00:00,1.25,18247,UK
536521,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-03-01 14:00:00,1.69,16028,UK
536521,PROD_018,HEART OF WICKER SMALL,5,2023-03-01 14:00:00,1.25,16028,UK
536521,PROD_010,ALARM CLOCK BAKELIKE RED,3,2023-03-01 14:00:00,3.75,16028,Australia
536522,PROD_014,WOODEN PICTURE FRAME WHITE,3,2023-04-29 12:00:00,4.5,17113,France
536523,PROD_001,SET OF 6 SPACEBOY CD,7,2023-05-18 16:00:00,3.95,13891,France
536523,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-05-18 16:00:00,12.75,13891,UK
536524,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-08-29 14:00:00,1.85,16353,Germany
536524,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-08-29 14:00:00,1.69,16353,UK
536525,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,7,2023-06-13 10:00:00,1.69,16793,UK
536525,PROD_008,ROSES REGENCY TEACUP AND SAUCER,1,2023-06-13 10:00:00,5.95,16793,Germany
536526,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-01-05 12:00:00,12.75,17396,UK
536527,PROD_001,SET OF 6 SPACEBOY CD,3,2023-09-16 13:00:00,3.95,16498,Germany
536527,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-16 13:00:00,1.69,16498,UK
536527,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-09-16 13:00:00,5.95,16498,USA
536528,PROD_015,SMALL POPCORN HOLDER,1,2023-10-30 16:00:00,1.25,14679,UK
536529,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-01-03 14:00:00,0.55,16064,USA
536529,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-01-03 14:00:00,12.75,16064,Australia
536530,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-03-25 13:00:00,2.95,12493,Germany
536531,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-08-14 11:00:00,3.75,13868,UK
536531,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-08-14 11:00:00,3.75,13868,UK
536532,PROD_017,SET OF 4 PANTRY JARS,7,2023-11-19 11:00:00,6.35,18307,UK
536533,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-05-23 13:00:00,3.75,12750,Germany
536533,PROD_014,WOODEN PICTURE FRAME WHITE,3,2023-05-23 13:00:00,4.5,12750,France
536533,PROD_016,SET OF 4 KNICK KNACK TINS,6,2023-05-23 13:00:00,5.95,12750,UK
536534,PROD_009,SET OF 2 TEA TOWELS,2,2023-01-14 16:00:00,2.5,17388,UK
536534,PROD_007,SET OF 3 REGENCY TEA TOWELS,4,2023-01-14 16:00:00,3.25,17388,UK
536535,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-01-25 09:00:00,1.85,16706,France
536536,PROD_012,PAPK OF 12 VINTAGE TICKETS,8,2023-08-26 11:00:00,0.85,17262,UK
536536,PROD_001,SET OF 6 SPACEBOY CD,4,2023-08-26 11:00:00,3.95,17262,UK
536537,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-06-22 11:00:00,0.55,18044,France
536537,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-06-22 11:00:00,12.75,18044,UK
536538,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-09-23 16:00:00,4.5,17981,UK
536539,PROD_018,HEART OF WICKER SMALL,7,2023-04-09 12:00:00,1.25,16321,France
536540,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,7,2023-09-17 11:00:00,0.55,12953,Germany
536540,PROD_019,STRAWBERRY SHOPPING TROLLEY,5,2023-09-17 11:00:00,2.95,12953,Australia
536540,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-09-17 11:00:00,2.95,12953,UK
536540,PROD_003,JUMBO BAG RED RETROSPOT,6,2023-09-17 11:00:00,1.85,12953,Germany
536540,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-09-17 11:00:00,1.69,12953,UK
536541,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-07-02 09:00:00,1.69,16061,Germany
536542,PROD_017,SET OF 4 PANTRY JARS,1,2023-03-06 12:00:00,6.35,18352,UK
536542,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-03-06 12:00:00,1.65,18352,Australia
536542,PROD_012,PAPK OF 12 VINTAGE TICKETS,7,2023-03-06 12:00:00,0.85,18352,UK
536542,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-03-06 12:00:00,1.85,18352,Australia
536543,PROD_019,STRAWBERRY SHOPPING TROLLEY,5,2023-09-09 09:00:00,2.95,17064,USA
536543,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-09 09:00:00,1.69,17064,USA
536544,PROD_015,SMALL POPCORN HOLDER,5,2023-04-30 16:00:00,1.25,12361,Germany
536544,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-04-30 16:00:00,2.95,12361,France
536544,PROD_009,SET OF 2 TEA TOWELS,6,2023-04-30 16:00:00,2.5,12361,France
536544,PROD_017,SET OF 4 PANTRY JARS,1,2023-04-30 16:00:00,6.35,12361,UK
536544,PROD_007,SET OF 3 REGENCY TEA TOWELS,8,2023-04-30 16:00:00,3.25,12361,Australia
536545,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-03-28 12:00:00,3.75,17880,UK
536546,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,3,2023-06-01 08:00:00,2.1,12752,France
536546,PROD_003,JUMBO BAG RED RETROSPOT,3,2023-06-01 08:00:00,1.85,12752,UK
536546,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-06-01 08:00:00,3.75,12752,UK
536546,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-06-01 08:00:00,2.95,12752,Germany
536546,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-06-01 08:00:00,4.5,12752,UK
536547,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-08-08 08:00:00,5.95,18856,France
536548,PROD_008,ROSES REGENCY TEACUP AND SAUCER,5,2023-02-18 11:00:00,5.95,13307,UK
536548,PROD_017,SET OF 4 PANTRY JARS,8,2023-02-18 11:00:00,6.35,13307,UK
536548,PROD_009,SET OF 2 TEA TOWELS,5,2023-02-18 11:00:00,2.5,13307,USA
536549,PROD_007,SET OF 3 REGENCY TEA TOWELS,2,2023-10-15 09:00:00,3.25,16328,UK
536550,PROD_019,STRAWBERRY SHOPPING TROLLEY,1,2023-11-11 17:00:00,2.95,18129,France
536550,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-11-11 17:00:00,3.75,18129,France
536550,PROD_018,HEART OF WICKER SMALL,7,2023-11-11 17:00:00,1.25,18129,Australia
536551,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-08-21 09:00:00,1.69,17220,Germany
536551,PROD_018,HEART OF WICKER SMALL,9,2023-08-21 09:00:00,1.25,17220,USA
536551,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-08-21 09:00:00,3.75,17220,UK
536552,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-10-10 09:00:00,3.75,16653,UK
536553,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-12-19 15:00:00,0.55,14069,Germany
536553,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-12-19 15:00:00,12.75,14069,UK
536553,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-12-19 15:00:00,5.95,14069,UK
536554,PROD_009,SET OF 2 TEA TOWELS,2,2023-01-03 08:00:00,2.5,13629,UK
536555,PROD_015,SMALL POPCORN HOLDER,4,2023-10-29 14:00:00,1.25,15426,UK
536555,PROD_012,PAPK OF 12 VINTAGE TICKETS,6,2023-10-29 14:00:00,0.85,15426,Germany
536555,PROD_008,ROSES REGENCY TEACUP AND SAUCER,9,2023-10-29 14:00:00,5.95,15426,USA
536556,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-08-31 14:00:00,1.85,14979,Germany
536556,PROD_014,WOODEN PICTURE FRAME WHITE,8,2023-08-31 14:00:00,4.5,14979,UK
536557,PROD_009,SET OF 2 TEA TOWELS,6,2023-08-18 12:00:00,2.5,14173,UK
536558,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,8,2023-02-26 11:00:00,2.1,16628,UK
536558,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-02-26 11:00:00,12.75,16628,France
536559,PROD_018,HEART OF WICKER SMALL,3,2023-09-11 15:00:00,1.25,16304,UK
536559,PROD_016,SET OF 4 KNICK KNACK TINS,6,2023-09-11 15:00:00,5.95,16304,UK
536559,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-09-11 15:00:00,2.1,16304,UK
536560,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-06-22 11:00:00,2.95,12776,UK
536561,PROD_016,SET OF 4 KNICK KNACK TINS,6,2023-09-08 16:00:00,5.95,13481,USA
536561,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,7,2023-09-08 16:00:00,1.69,13481,UK
536561,PROD_003,JUMBO BAG RED RETROSPOT,5,2023-09-08 16:00:00,1.85,13481,UK
536561,PROD_019,STRAWBERRY SHOPPING TROLLEY,2,2023-09-08 16:00:00,2.95,13481,UK
536561,PROD_015,SMALL POPCORN HOLDER,1,2023-09-08 16:00:00,1.25,13481,UK
536562,PROD_018,HEART OF WICKER SMALL,5,2023-07-17 08:00:00,1.25,18469,Australia
536562,PROD_009,SET OF 2 TEA TOWELS,5,2023-07-17 08:00:00,2.5,18469,UK
536562,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-07-17 08:00:00,12.75,18469,UK
536562,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-07-17 08:00:00,2.1,18469,France
536562,PROD_018,HEART OF WICKER SMALL,4,2023-07-17 08:00:00,1.25,18469,UK
536563,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,8,2023-05-09 15:00:00,2.1,17450,UK
536563,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-05-09 15:00:00,3.75,17450,UK
536563,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-05-09 15:00:00,2.95,17450,UK
536564,PROD_009,SET OF 2 TEA TOWELS,4,2023-08-08 15:00:00,2.5,12507,UK
536564,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-08-08 15:00:00,0.85,12507,France
536564,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-08-08 15:00:00,1.69,12507,UK
536564,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-08-08 15:00:00,3.75,12507,UK
536564,PROD_008,ROSES REGENCY TEACUP AND SAUCER,7,2023-08-08 15:00:00,5.95,12507,UK
536565,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,8,2023-06-09 15:00:00,0.55,13767,UK
536565,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-06-09 15:00:00,12.75,13767,UK
536566,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-03-23 12:00:00,2.95,18509,UK
536566,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-03-23 12:00:00,12.75,18509,UK
536566,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-03-23 12:00:00,2.1,18509,UK
536567,PROD_001,SET OF 6 SPACEBOY CD,9,2023-03-27 14:00:00,3.95,18815,Germany
536567,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-03-27 14:00:00,3.75,18815,UK
536568,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-07-17 09:00:00,3.75,17406,Australia
536568,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-07-17 09:00:00,3.75,17406,UK
536569,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,3,2023-05-05 14:00:00,1.69,15560,UK
536569,PROD_018,HEART OF WICKER SMALL,1,2023-05-05 14:00:00,1.25,15560,UK
536570,PROD_019,STRAWBERRY SHOPPING TROLLEY,8,2023-10-04 11:00:00,2.95,18879,UK
536570,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-10-04 11:00:00,4.5,18879,UK
536571,PROD_001,SET OF 6 SPACEBOY CD,1,2023-06-17 17:00:00,3.95,13126,UK
536571,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-06-17 17:00:00,12.75,13126,UK
536571,PROD_007,SET OF 3 REGENCY TEA TOWELS,4,2023-06-17 17:00:00,3.25,13126,UK
536571,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-06-17 17:00:00,3.75,13126,UK
536572,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-09-24 15:00:00,5.95,16747,UK
536573,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-02-16 15:00:00,1.69,17345,UK
536573,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-02-16 15:00:00,3.75,17345,UK
536574,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-04-24 15:00:00,3.25,12627,UK
536574,PROD_004,LUNCH BAG VINTAGE DOILY,6,2023-04-24 15:00:00,1.65,12627,USA
536575,PROD_015,SMALL POPCORN HOLDER,2,2023-02-01 16:00:00,1.25,18251,UK
536575,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-02-01 16:00:00,2.95,18251,USA
536575,PROD_012,PAPK OF 12 VINTAGE TICKETS,7,2023-02-01 16:00:00,0.85,18251,UK
536575,PROD_012,PAPK OF 12 VINTAGE TICKETS,5,2023-02-01 16:00:00,0.85,18251,UK
536576,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-07-15 16:00:00,0.55,14745,Australia
536576,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-07-15 16:00:00,12.75,14745,France
536576,PROD_003,JUMBO BAG RED RETROSPOT,9,2023-07-15 16:00:00,1.85,14745,UK
536576,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-07-15 16:00:00,3.75,14745,UK
536577,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-05-11 17:00:00,2.95,17690,UK
536578,PROD_015,SMALL POPCORN HOLDER,5,2023-02-10 10:00:00,1.25,14938,Germany
536578,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-02-10 10:00:00,5.95,14938,UK
536579,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-09-29 09:00:00,4.5,15285,Australia
536579,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-09-29 09:00:00,0.55,15285,Germany
536580,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-05-08 10:00:00,1.69,13199,UK
536580,PROD_014,WOODEN PICTURE FRAME WHITE,4,2023-05-08 10:00:00,4.5,13199,USA
536580,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-05-08 10:00:00,12.75,13199,Germany
536581,PROD_001,SET OF 6 SPACEBOY CD,4,2023-09-09 09:00:00,3.95,16283,UK
536581,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,3,2023-09-09 09:00:00,2.1,16283,UK
536581,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-09 09:00:00,1.69,16283,UK
536582,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-12-10 17:00:00,2.95,12768,Germany
536582,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-12-10 17:00:00,12.75,12768,USA
536582,PROD_015,SMALL POPCORN HOLDER,9,2023-12-10 17:00:00,1.25,12768,UK
536582,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-12-10 17:00:00,1.65,12768,UK
536582,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-12-10 17:00:00,3.75,12768,Australia
536583,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-04-30 13:00:00,5.95,16838,UK
536584,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-11-04 16:00:00,2.95,15792,UK
536584,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-11-04 16:00:00,12.75,15792,Australia
536584,PROD_015,SMALL POPCORN HOLDER,6,2023-11-04 16:00:00,1.25,15792,Australia
536584,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-11-04 16:00:00,3.75,15792,UK
536585,PROD_004,LUNCH BAG VINTAGE DOILY,4,2023-06-07 10:00:00,1.65,13430,UK
536586,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-07-20 16:00:00,2.95,14389,UK
536586,PROD_007,SET OF 3 REGENCY TEA TOWELS,6,2023-07-20 16:00:00,3.25,14389,UK
536586,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-07-20 16:00:00,0.85,14389,UK
536587,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-04-03 13:00:00,2.95,17260,UK
536587,PROD_018,HEART OF WICKER SMALL,4,2023-04-03 13:00:00,1.25,17260,UK
536587,PROD_003,JUMBO BAG RED RETROSPOT,3,2023-04-03 13:00:00,1.85,17260,France
536588,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-06-11 14:00:00,2.95,12538,UK
536588,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-06-11 14:00:00,12.75,12538,UK
